Title,Channel,Views,Duration,Upload date,Video type,Url,Thumbnail,Fallback
Blender Octane Tutorial PT 1/2 | Creating lush island,Franz Röhrle,1041,00:32:06,2021-12-27,Beginner Tutorial,https://www.youtube.com/watch?v=jEzU0Uj7BDY,thumbs/jEzU0Uj7BDY.jpg,https://i.ytimg.com/vi/jEzU0Uj7BDY/hqdefault.jpg
Lighting a Scene Using Blender Octane,ArchiVizual,3588,00:32:06,2021-06-24,Beginner Tutorial,https://www.youtube.com/watch?v=NdqK0UJYvYY,thumbs/NdqK0UJYvYY.jpg,https://i.ytimg.com/vi/NdqK0UJYvYY/hqdefault.jpg
How I Use Octane Blender Ep.6 Audi R8 Render,1 Polygon With Me,2317,00:32:15,2024-11-29,Beginner Tutorial,https://www.youtube.com/watch?v=1iBxL3fFn34,thumbs/1iBxL3fFn34.jpg,https://i.ytimg.com/vi/1iBxL3fFn34/hqdefault.jpg
Blender Octane: Batmobile Texturing and Look Development Class,EgoMotion,3113,00:32:22,2024-02-01,Beginner Tutorial,https://www.youtube.com/watch?v=iwUFYmmFCuI,thumbs/iwUFYmmFCuI.jpg,https://i.ytimg.com/vi/iwUFYmmFCuI/hqdefault.jpg
Perfume Flower Renders in Blender Octane,Robbie Ashcroft,2417,00:32:26,2024-06-28,Beginner Tutorial,https://www.youtube.com/watch?v=5AjHawUmvNc,thumbs/5AjHawUmvNc.jpg,https://i.ytimg.com/vi/5AjHawUmvNc/hqdefault.jpg
The Ultimate Guide to Mastering Headphone Renders with Blender Octane & Photoshop,Hassan Omer,827,00:33:21,2023-11-14,Beginner Tutorial,https://www.youtube.com/watch?v=Pf2CwT-szOg,thumbs/Pf2CwT-szOg.jpg,https://i.ytimg.com/vi/Pf2CwT-szOg/hqdefault.jpg
Anime Style Toon Shading Tutorial in Octane for Blender with Lino Grandi | NVIDIA Studio Sessions,NVIDIA Studio,110737,00:34:24,2020-04-28,Beginner Tutorial,https://www.youtube.com/watch?v=HUHF2KWAyQQ,thumbs/HUHF2KWAyQQ.jpg,https://i.ytimg.com/vi/HUHF2KWAyQQ/hqdefault.jpg
Продуктовая Визуализация Парфюма. Blender Octane | Материалы | Композиция | Свет,Batyr K.,8535,00:35:45,2024-05-27,Beginner Tutorial,https://www.youtube.com/watch?v=LailXjScMDk,thumbs/LailXjScMDk.jpg,https://i.ytimg.com/vi/LailXjScMDk/hqdefault.jpg
Tutorial - Making a Scene From Scratch in Blender Octane - Part 1,ArchiVizual,1529,00:36:15,2022-11-17,Beginner Tutorial,https://www.youtube.com/watch?v=LVvTlROxKPE,thumbs/LVvTlROxKPE.jpg,https://i.ytimg.com/vi/LVvTlROxKPE/hqdefault.jpg
Octane Blender Live Photo Realistic Signs,1 Polygon With Me,70,00:36:35,2025-07-07,Beginner Tutorial,https://www.youtube.com/watch?v=J3VbwCbqTJo,thumbs/J3VbwCbqTJo.jpg,https://i.ytimg.com/vi/J3VbwCbqTJo/hqdefault.jpg
Octane for Blender: A Full A-Z Overview - Chapter 02,Jared Brashier,35519,00:38:02,2023-06-18,Beginner Tutorial,https://www.youtube.com/watch?v=RGjHS8NSGgE,thumbs/RGjHS8NSGgE.jpg,https://i.ytimg.com/vi/RGjHS8NSGgE/hqdefault.jpg
Octane for Blender to Octane Standalone to the Render Network!,Alex Pearce,1788,00:38:35,2024-06-26,Beginner Tutorial,https://www.youtube.com/watch?v=XFtdoOrgHBw,thumbs/XFtdoOrgHBw.jpg,https://i.ytimg.com/vi/XFtdoOrgHBw/hqdefault.jpg
Part 2: Create a Wet Road in Octane and Blender 2.8,Final Result,22938,00:38:58,2020-02-17,Beginner Tutorial,https://www.youtube.com/watch?v=goScJp8_P98,thumbs/goScJp8_P98.jpg,https://i.ytimg.com/vi/goScJp8_P98/hqdefault.jpg
Silverwing: New in Octane 2025.1 - In C4D and Blender,SilverwingVFX,11019,00:39:03,2025-04-15,Beginner Tutorial,https://www.youtube.com/watch?v=flEH2OShqQc,thumbs/flEH2OShqQc.jpg,https://i.ytimg.com/vi/flEH2OShqQc/hqdefault.jpg
Blender Octane Tutorial | How to make Futuristic modern design in Blender Octane,Franz Röhrle,3175,00:39:33,2020-10-07,Beginner Tutorial,https://www.youtube.com/watch?v=FfM58JG3ypc,thumbs/FfM58JG3ypc.jpg,https://i.ytimg.com/vi/FfM58JG3ypc/hqdefault.jpg
Blender Octane Tutorial | How to make a Scifi Cave scene in Blender Octane,Franz Röhrle,14754,00:40:57,2020-12-02,Beginner Tutorial,https://www.youtube.com/watch?v=gA7KIGidZ6g,thumbs/gA7KIGidZ6g.jpg,https://i.ytimg.com/vi/gA7KIGidZ6g/hqdefault.jpg
Daily Render #1,Dylan Searle 3D,3,00:46:25,2025-05-27,Beginner Tutorial,https://www.youtube.com/watch?v=q7Dk5D1RPZo,thumbs/q7Dk5D1RPZo.jpg,https://i.ytimg.com/vi/q7Dk5D1RPZo/hqdefault.jpg
"Create ""Modern Room with Japanese Lantern"" - Part 1 - Blender Octane Tutorial",Sonny Nguyen,899,00:47:46,2021-08-15,Beginner Tutorial,https://www.youtube.com/watch?v=Mojq62-OQx8,thumbs/Mojq62-OQx8.jpg,https://i.ytimg.com/vi/Mojq62-OQx8/hqdefault.jpg
Beach Scene Tutorial (Blender Octane),ArchiVizual,8639,00:48:00,2021-04-20,Beginner Tutorial,https://www.youtube.com/watch?v=S1GlsL2fnf8,thumbs/S1GlsL2fnf8.jpg,https://i.ytimg.com/vi/S1GlsL2fnf8/hqdefault.jpg
Octane Blender Live Photo Realistic Japanese Gate,1 Polygon With Me,107,00:48:01,2025-07-21,Beginner Tutorial,https://www.youtube.com/watch?v=IgKsvO3hzY0,thumbs/IgKsvO3hzY0.jpg,https://i.ytimg.com/vi/IgKsvO3hzY0/hqdefault.jpg
Octane Blender Live: How I Made This!,1 Polygon With Me,268,00:50:28,2025-06-21,Beginner Tutorial,https://www.youtube.com/watch?v=9wDmn-icaoc,thumbs/9wDmn-icaoc.jpg,https://i.ytimg.com/vi/9wDmn-icaoc/hqdefault.jpg
"Blender Octane Tutorial | Part 2 | Simple material and node setup explanation, and first render.",Franz Röhrle,11695,00:51:51,2020-09-02,Beginner Tutorial,https://www.youtube.com/watch?v=mjADJipnqk4,thumbs/mjADJipnqk4.jpg,https://i.ytimg.com/vi/mjADJipnqk4/hqdefault.jpg
"Weekly Mograph Hangout - July 31, 2025",Mograph,56,00:53:19,2025-08-01,Beginner Tutorial,https://www.youtube.com/watch?v=MvtgUcqJylE,thumbs/MvtgUcqJylE.jpg,https://i.ytimg.com/vi/MvtgUcqJylE/hqdefault.jpg
Let's Make a Watch Render in Blender Octane,Hassan Omer,1626,00:54:32,2023-11-20,Beginner Tutorial,https://www.youtube.com/watch?v=krtcXkCNTIo,thumbs/krtcXkCNTIo.jpg,https://i.ytimg.com/vi/krtcXkCNTIo/hqdefault.jpg
Octane Blender Live Photo Realistic Japanese Gate,1 Polygon With Me,237,00:54:35,2025-07-08,Beginner Tutorial,https://www.youtube.com/watch?v=_7IuTlo22N0,thumbs/_7IuTlo22N0.jpg,https://i.ytimg.com/vi/_7IuTlo22N0/hqdefault.jpg
Octane Blender Live: Playing With Octane Scatter,1 Polygon With Me,281,00:57:18,2025-06-19,Beginner Tutorial,https://www.youtube.com/watch?v=xLZ3SRvX7ac,thumbs/xLZ3SRvX7ac.jpg,https://i.ytimg.com/vi/xLZ3SRvX7ac/hqdefault.jpg
Octane Blender Live Photo Realistic Japanese Gate,1 Polygon With Me,102,01:00:19,2025-07-18,Beginner Tutorial,https://www.youtube.com/watch?v=sPtzIXImfSE,thumbs/sPtzIXImfSE.jpg,https://i.ytimg.com/vi/sPtzIXImfSE/hqdefault.jpg
How to make a 3D portrait in Blender Octane,raphaël,928,01:01:39,2023-01-12,Beginner Tutorial,https://www.youtube.com/watch?v=QNn9vay06fI,thumbs/QNn9vay06fI.jpg,https://i.ytimg.com/vi/QNn9vay06fI/hqdefault.jpg
OctaneRender: O Renderizador Mais Potente para Blender?,Luan3dr,1729,01:02:15,2025-05-02,Beginner Tutorial,https://www.youtube.com/watch?v=4nSu-N9PfJ8,thumbs/4nSu-N9PfJ8.jpg,https://i.ytimg.com/vi/4nSu-N9PfJ8/hqdefault.jpg
Octane Blender Live Using @DefaultCube CameraTracker V2 Add-on,1 Polygon With Me,163,01:03:56,2025-07-23,Beginner Tutorial,https://www.youtube.com/watch?v=8pqG1-7SEDU,thumbs/8pqG1-7SEDU.jpg,https://i.ytimg.com/vi/8pqG1-7SEDU/hqdefault.jpg
Octane Blender Live Photo Realistic Signs,1 Polygon With Me,59,01:05:51,2025-07-08,Beginner Tutorial,https://www.youtube.com/watch?v=ooa76v84Syc,thumbs/ooa76v84Syc.jpg,https://i.ytimg.com/vi/ooa76v84Syc/hqdefault.jpg
Octane Blender Live:,1 Polygon With Me,132,01:10:09,2025-06-26,Beginner Tutorial,https://www.youtube.com/watch?v=JM3Xgl7RZeM,thumbs/JM3Xgl7RZeM.jpg,https://i.ytimg.com/vi/JM3Xgl7RZeM/hqdefault.jpg
3D Acid Graphics Poster Timelapse | Blender + Octane + Illustrator + Photoshop,raphaël,3803,01:11:46,2023-01-16,Beginner Tutorial,https://www.youtube.com/watch?v=H_s3pQ4aiB0,thumbs/H_s3pQ4aiB0.jpg,https://i.ytimg.com/vi/H_s3pQ4aiB0/hqdefault.jpg
Tutorial - Creating an Exterior Scene in Blender Octane - Part1,ArchiVizual,830,01:13:45,2023-04-20,Beginner Tutorial,https://www.youtube.com/watch?v=aZFIMm6uMhY,thumbs/aZFIMm6uMhY.jpg,https://i.ytimg.com/vi/aZFIMm6uMhY/hqdefault.jpg
Octane Blender Live Photo Realistic Japanese Gate,1 Polygon With Me,224,01:23:22,2025-07-09,Beginner Tutorial,https://www.youtube.com/watch?v=CSOOQq8klUc,thumbs/CSOOQq8klUc.jpg,https://i.ytimg.com/vi/CSOOQq8klUc/hqdefault.jpg
Octane Blender Live Trying @DefaultCube  Camera Tracking Add-on,1 Polygon With Me,116,01:25:02,2025-07-23,Beginner Tutorial,https://www.youtube.com/watch?v=sSFu9g085qk,thumbs/sSFu9g085qk.jpg,https://i.ytimg.com/vi/sSFu9g085qk/hqdefault.jpg
Tutorial - Creating a Living Room from Scratch in Blender Octane,ArchiVizual,3556,01:26:31,2022-09-15,Beginner Tutorial,https://www.youtube.com/watch?v=kPxqIQWxe18,thumbs/kPxqIQWxe18.jpg,https://i.ytimg.com/vi/kPxqIQWxe18/hqdefault.jpg
Blender Octane: One Hour Live Stream Session,1 Polygon With Me,211,01:36:08,2025-06-14,Beginner Tutorial,https://www.youtube.com/watch?v=ANf5XeZjIRg,thumbs/ANf5XeZjIRg.jpg,https://i.ytimg.com/vi/ANf5XeZjIRg/hqdefault.jpg
Blender Octane: One Hour Live Stream Session,1 Polygon With Me,249,01:46:07,2025-06-08,Beginner Tutorial,https://www.youtube.com/watch?v=xEQqWqzYoDg,thumbs/xEQqWqzYoDg.jpg,https://i.ytimg.com/vi/xEQqWqzYoDg/hqdefault.jpg
How I make realistic renders in Blender Octane| Blender Tutorial,Nivellium,18758,01:48:12,2024-01-20,Beginner Tutorial,https://www.youtube.com/watch?v=zVeVIyHeIZk,thumbs/zVeVIyHeIZk.jpg,https://i.ytimg.com/vi/zVeVIyHeIZk/hqdefault.jpg
Blender Octane: 1-Hour Live Build,1 Polygon With Me,192,01:54:05,2025-06-18,Beginner Tutorial,https://www.youtube.com/watch?v=Bfj7flbEXe4,thumbs/Bfj7flbEXe4.jpg,https://i.ytimg.com/vi/Bfj7flbEXe4/hqdefault.jpg
Octane Blender Live Photo Realistic Japanese Gate,1 Polygon With Me,147,02:05:22,2025-07-16,Beginner Tutorial,https://www.youtube.com/watch?v=ZCICY2MXOhM,thumbs/ZCICY2MXOhM.jpg,https://i.ytimg.com/vi/ZCICY2MXOhM/hqdefault.jpg
Octane Blender Live Photo Realistic Signs,1 Polygon With Me,150,02:07:48,2025-06-29,Beginner Tutorial,https://www.youtube.com/watch?v=56EBExMO6BM,thumbs/56EBExMO6BM.jpg,https://i.ytimg.com/vi/56EBExMO6BM/hqdefault.jpg
Octane Blender Live Photo Realistic Signs,1 Polygon With Me,212,02:22:27,2025-07-01,Beginner Tutorial,https://www.youtube.com/watch?v=_Ljc2ir6JKc,thumbs/_Ljc2ir6JKc.jpg,https://i.ytimg.com/vi/_Ljc2ir6JKc/hqdefault.jpg
Octane Blender Live Photo Realistic Signs,1 Polygon With Me,187,02:25:36,2025-06-30,Beginner Tutorial,https://www.youtube.com/watch?v=l4gMo6eMPhE,thumbs/l4gMo6eMPhE.jpg,https://i.ytimg.com/vi/l4gMo6eMPhE/hqdefault.jpg
Octane Blender Live Photo Realistic Signs,1 Polygon With Me,170,02:41:26,2025-07-04,Beginner Tutorial,https://www.youtube.com/watch?v=_BOzoRTCpMM,thumbs/_BOzoRTCpMM.jpg,https://i.ytimg.com/vi/_BOzoRTCpMM/hqdefault.jpg
3D Shenanigans #2.17 - Blender Octane Edition and Octane for DAZ Studio,The WP Guru,1853,02:49:41,2020-01-31,Beginner Tutorial,https://www.youtube.com/watch?v=gsVFazIg7vc,thumbs/gsVFazIg7vc.jpg,https://i.ytimg.com/vi/gsVFazIg7vc/hqdefault.jpg
Octane Blender Live Photo Realistic Signs,1 Polygon With Me,194,02:57:22,2025-07-02,Beginner Tutorial,https://www.youtube.com/watch?v=mNfuvLMRnok,thumbs/mNfuvLMRnok.jpg,https://i.ytimg.com/vi/mNfuvLMRnok/hqdefault.jpg
